MinTemp,MaxTemp,Rainfall,WindSpeed,Humidity,Pressure,RainTomorrow
9.8,21.5,0.2,20,57,1021.2,0
12.6,21.8,0,28,66,1024.7,0
16.6,21.8,0,24,76,1020.8,1
17.1,23.6,10.8,9,70,1015.4,0
13.4,21,0.6,17,76,1019.3,0
12.9,21,0,15,67,1021.8,0
15,24.3,0,17,67,1017,0
14.2,23.7,1,26,36,1012.8,0
12.1,20.7,0.2,11,50,1018.8,0
9.8,19,0,19,73,1019.8,0
11.7,20.9,0,17,71,1017.4,0
10.3,24.6,0,30,39,1008.8,0
10.8,18.2,0,17,38,1018.6,0
6.8,19,0,19,38,1020.1,0
10.4,15.2,0.2,43,61,1026,0
7.9,16.1,0,30,57,1031.2,0
8.2,16.6,0,33,61,1030.7,0
11,17,0,33,76,1028.7,1
10.4,17.8,2.2,17,75,1024.5,0
9.1,20.4,0.2,7,46,1021.3,0
8.2,17.7,0,20,52,1017.7,1
8.6,17.5,33.4,20,96,1019.4,1
11.8,17.6,41.6,28,92,1023.4,1
10.9,18.6,7.2,26,71,1026.8,1
13.7,17.9,15.6,19,78,1030.2,1
11.5,17.6,2.4,7,91,1025.8,0
10.7,20,0,19,83,1023.9,0
9.7,17.5,0.2,28,78,1029.1,0
12.1,18.4,0.4,7,81,1028.2,0
10.7,21.8,0.2,13,68,1024.2,0
12.7,18.1,0,15,85,1023.5,0
13.1,17.8,0,24,86,1021.7,0
13.1,17.2,1,41,78,1025.8,0
11.7,17.4,0,31,82,1028.4,1
11.7,18.4,1.6,13,71,1025.2,0
8.6,18.6,0.2,28,67,1025.3,0
9.5,17.8,0.2,9,70,1024.6,0
8.7,19.4,0,15,57,1014.7,0
9.4,19.9,0,28,41,1015.2,0
6.8,19.5,0,28,42,1015.2,0
9.9,28.4,0,35,24,1003.5,0
8.9,25.3,0,28,10,1012.9,0
11,30.7,0,9,18,1014.3,0
14.7,35.2,0,13,19,1010.6,0
11.8,36.5,0,19,5,1009.8,0
12.5,39.1,0,30,3,1007.4,0
15.6,41.8,0,30,5,1002.5,0
14.5,30.4,0,28,8,1010.9,0
14.8,28.7,0,20,18,1013.5,0
15.9,29.7,0,20,31,1008.8,0
18.1,31.3,0,9,38,1007.3,0
16.5,35.4,0,15,17,1011.8,0
19.4,38.3,0,13,16,1011.2,0
20.9,42,0,24,10,1008.1,0
25.6,36.9,0,26,7,1009,0
14,28.4,0,37,15,1012.3,0
10.8,29.3,0,11,14,1016.6,0
13.7,31.8,0,9,14,1016.7,0
15.9,36.4,0,20,10,1011,0
21.8,40,0,20,19,1006,1
16.4,37.9,15.8,20,13,1006.7,0
23.1,35,0.2,33,39,1001.5,1
19.8,35.5,12.8,28,42,1004.6,0
21.3,31.1,0,22,26,1008.2,0
14.7,33.1,0,7,20,1014.7,0
18,37.7,0,11,16,1014.9,0
20.9,37.9,0,7,23,1014.3,0
23,39.2,0,6,20,1012.6,0
25.3,40.7,0,11,15,1012,0
24.8,41.2,0,13,14,1010.8,0
22.9,41.6,0,13,14,1011.4,0
26.9,41.6,0,20,11,1009.7,0
22.7,39,0,11,21,1007.4,0
24.4,39.4,0,20,17,1004.9,0
22.1,38.1,0,7,26,1004.5,0
25.8,41.7,0,11,17,1002.8,0
25.2,42.8,0,9,12,1005.1,0
26,45.2,0,28,12,1005.9,0
28.5,42.7,0,31,10,1006.3,0
18.7,32,0,19,29,1008.4,0
11,29,0,13,15,1007.9,0
13.8,28,0,13,22,1010,0
16.6,25.9,0,11,29,1015.1,1
13.4,26.6,8,26,26,1019,0
16,26,0,20,28,1017.3,0
14.1,28.5,0,9,30,1013.3,0
12,30.5,0.6,20,26,1013.5,0
13.3,27.2,0,20,28,1013.6,0
16.5,31.3,0,13,25,1007.7,0
15.8,33.9,0,24,16,1005.2,0
16.5,34.5,0,20,20,1008.8,0
13.2,31.4,0,9,17,1010.5,0
19,33.2,0,9,22,1012.5,0
18.3,35.2,0,31,12,1009,0
16.4,32.3,0,26,7,1012.7,0
8.9,31.6,0,9,9,1013.4,0
14,31.6,0,7,21,1015.1,0
15.6,32.4,0,11,22,1012.9,0
18.5,35.1,0,31,7,1005,0
11,28.8,0,7,30,1008.9,0
15.6,32.7,0,6,19,1011.2,0
18.5,31.5,0,24,31,1010.3,0
15.3,23.2,0,30,19,1013.1,0
11.8,22.8,0,31,30,1012.2,0
7.3,24.4,0,9,22,1011.5,0
8.9,28.6,0,19,21,1012.7,0
9.9,31.1,0,6,22,1014.4,0
17.6,31.3,0,7,26,1016.2,0
19.6,32,0,15,24,1016.3,0
19.3,30.5,0,26,25,1018.2,0
19.5,31.2,0,13,38,1016.3,1
18.5,27.2,8.6,13,54,1015.1,0
17,28.6,0,17,67,1007.9,1
9.8,20.5,5.6,26,43,1012.3,0
8.7,21.6,0,19,35,1011.4,0
9,25.4,0,17,32,1013,0
8.9,28,0,7,27,1014.2,0
12.4,30.4,0,9,15,1013.6,0
12.7,33,0,9,11,1013.6,0
15.9,33.7,0,7,17,1013.3,0
17,31,0,6,40,1012.9,0
17.1,33.2,0.2,26,22,1012.1,0
13.5,33.1,0,13,19,1014.4,0
19,27.3,0,20,33,1018.1,0
14.6,29.8,0.4,20,37,1017.8,0
10.8,29.1,0,7,23,1020.3,0
11.9,29.5,0,9,19,1020.7,0
10.8,31.3,0,11,19,1018.9,0
17.1,29.5,0,20,27,1019.3,0
13.4,30.3,0,15,30,1018.7,0
15,30.2,0,26,27,1019.1,0
16.4,31.3,0,20,36,1018.3,0
19.7,31.1,0,13,40,1013.5,1
9.9,22.4,2,15,38,1018.7,0
6,22.3,0,20,30,1016.3,0
7.7,22.2,0,11,27,1018.7,0
6.6,23.8,0,9,22,1022.6,0
8.5,24.8,0,6,27,1023.1,0
8.1,26.4,0,4,24,1019.6,0
13.8,26.8,0,20,40,1018.4,0
14.1,25.6,0,11,54,1020.7,0
13.4,25.5,0,4,39,1020.7,0
10.9,26.8,0,13,28,1017.8,0
15.5,25.7,0,13,53,1012,0
11.1,25.3,0.2,35,32,1010.2,0
2.6,21.5,0,19,20,1012.8,0
4.3,23,0,17,32,1016.6,0
6.8,24.7,0,9,28,1018.8,0
9,25,0,4,30,1018.6,0
6.1,22.5,0,6,24,1019.6,0
6.1,23.9,0,7,27,1020.3,0
8.3,24.2,0,20,32,1021.3,0
11.7,23.7,0,20,30,1015.7,0
14,18.1,0,11,83,1003.1,1
12.8,16.8,11,13,91,1002.5,1
8.8,13.5,15.4,31,74,1005.5,1
4.7,12.1,2.4,15,62,1014.1,0
7.6,15.2,0.8,20,47,1018.4,0
4,15,0,7,38,1019.6,0
3,17.2,0,9,39,1021.1,0
3.2,18,0,9,38,1022.7,0
5.1,19.4,0,13,38,1023.7,0
5,20.6,0,9,40,1025.7,0
4.4,20.1,0,13,31,1027.2,0
5,21.9,0,6,38,1027.9,0
6.1,20.8,0,13,35,1024.6,0
2.6,19.1,0,11,37,1023.5,0
5.2,19.6,0,4,40,1025.6,0
4.7,21.1,0,13,33,1021.7,0
5.3,20.9,0,9,35,1022,0
5.8,20.2,0,4,37,1021.8,0
5.3,19.9,0,11,34,1018.4,0
2.9,17.6,0,13,37,1015.6,0
7.5,17.8,0,26,46,1014,0
11.4,17.5,0,30,50,1012.9,1
12.3,17.6,1.2,24,51,1013.4,0
2.7,16.1,0,17,51,1018.9,0
4.2,20.5,0,20,37,1020.8,0
8.3,21.3,0,15,44,1019.6,0
11.2,20.6,0,20,37,1020.3,0
7.7,21.1,0.2,24,34,1021.9,0
5.5,21.1,0,33,39,1020.9,0
7.7,21.9,0,39,37,1020,0
14.4,21.7,0,30,44,1022.7,0
13.5,21.6,0,19,41,1020.8,1
12.8,15.1,3.8,2,96,1019.9,1
11.7,16.4,3,15,60,1019.3,0
1.4,15.4,0,2,61,1021.5,0
3.2,17.2,0,9,42,1023.1,0
1.6,17.5,0,9,41,1028.1,0
3.1,18.2,0,24,43,1029.6,0
8.1,14.8,1,15,65,1029.1,0
10.9,15.7,0.8,17,71,1026.3,1
11.7,14.3,3.2,15,90,1020.5,1
8.8,16.2,1.8,6,71,1017.4,0
5.7,16.1,0,13,56,1015.4,0
1,11.4,0,9,83,1011.6,1
5.2,11.9,4.2,17,80,1007.3,1
8.9,13.2,8.2,26,76,1009.8,1
5.2,8.5,4.2,13,94,1009.6,1
2.7,9.9,6.2,20,58,1018.9,0
-2,8.9,0,9,72,1023.1,0
-0.9,7.5,0.2,7,79,1022.8,0
2.5,13.1,0,13,60,1013.6,0
5,16.1,0,13,48,1009.6,0
3.8,16.1,0,2,51,1012.6,0
0.8,16.2,0,6,49,1022.1,0
0.8,16.1,0,7,55,1027.4,0
1.4,15.9,0,7,51,1028.2,0
2.6,17.1,0,24,49,1026.9,0
7.8,17.4,0,11,56,1021.1,0
10.6,16.5,1,19,74,1018.9,1
8.8,16,2.4,7,71,1018.6,0
4.6,16.3,0,13,65,1016.9,1
8,15.6,5.6,13,64,1012.2,0
8.3,13.1,0,13,76,1013.3,0
5.4,14.1,0.4,11,70,1008.3,0
8,11.7,0.2,6,89,1005.3,1
9.6,13,6,13,76,1007.1,1
7.1,17,1.4,11,69,1010.4,0
8.4,18.1,0.6,26,60,1003.3,1
6.5,14.3,5.4,26,65,1007.2,0
7.3,12.7,0.6,31,73,1008,1
7,11.3,6,35,70,1010.2,0
4.5,12.7,0,24,71,1015.7,0
4,11.7,0,20,61,1019.3,0
-1.1,7.8,0,9,88,1021.2,0
-2.4,12.9,0.2,15,48,1024.3,0
0.7,14.5,0,22,52,1027.7,0
3,15.5,0,15,52,1028.4,0
2.7,15.7,0,17,58,1023.7,0
6.9,15.2,0,9,62,1016.6,1
10,16.8,1.8,13,65,1009,0
1.6,14.4,0,22,60,1006.9,1
6.6,14.4,4.2,11,74,1006.6,0
3.1,12.3,0.8,0,61,1009.8,0
-0.9,12.3,0,19,60,1014.4,0
-1.5,14.8,0,7,53,1021.1,0
-1.7,13.1,0,13,58,1019.7,0
1.7,15.5,0,9,52,1020.8,0
2.8,16.8,0,15,48,1019.6,0
3,17,0,20,53,1014.4,0
6.5,14.6,0,6,80,1007.6,1
7.2,11.9,9.4,13,71,1018.8,0
-1.4,12.8,0,0,63,1025.7,0
-0.5,12.8,0,7,63,1023.2,0
3.7,11.2,0,7,75,1013.4,1
3.3,9.7,1.6,15,78,1020.7,1
4.2,12.2,1.6,9,71,1023.9,0
7.5,12.9,1,17,68,1025.9,0
4.2,13.1,0,26,87,1023.2,1
7.8,13.8,3.6,22,68,1021.9,0
5,12.7,0.2,13,77,1026.2,1
5.4,14.3,1.4,9,59,1025.4,0
8,13.7,0,13,52,1023.1,0
2.3,14.1,0,11,59,1019.6,0
1.6,16.9,0,6,54,1020.7,0
6.5,18.9,0,13,53,1018.2,0
5.1,13.9,0,33,73,1016.5,1
-2.6,13.6,1.6,7,45,1023,0
-2.2,14.2,0,4,35,1018.8,0
0.7,14.7,0,15,48,1014.8,0
5.6,17.8,0.4,20,53,1009.7,1
7.2,14.3,5.6,17,69,1010.5,0
2.7,10.4,0.2,9,95,1016.1,0
5.1,15.9,0,9,64,1019.3,0
0.5,17.2,0,13,60,1017.9,1
6.8,16.6,1.2,9,58,1007,1
2.2,14.4,1.6,19,50,1020.3,0
-0.6,15.6,0,15,54,1027.3,0
1.4,16.7,0,7,54,1022.9,0
6.3,19.5,0,6,41,1014.7,0
5.3,13.2,0.4,22,88,1002.5,1
3.5,15.6,10,11,57,1010,1
4.8,20.9,2,13,70,1007.7,0
8.6,17.4,0,20,47,1002.9,0
6.6,13.5,0.8,17,49,1010.1,1
3,14.5,1.2,28,53,1016.4,0
0,18.2,0,13,31,1015.2,0
-0.6,20.1,0,6,36,1014,1
8.5,22.1,2.2,28,54,997.4,1
6.5,12.5,3.4,24,51,1015.7,0
7.3,14.1,0.8,15,64,1018.3,0
5.1,15.3,0,13,46,1021.8,0
1.3,16.9,0,9,44,1020.7,0
6.6,21.9,0,17,55,1012.3,1
8.6,17.8,4,19,44,1012.8,0
0.8,15.2,0,17,46,1018.2,0
1.4,17.7,0,19,39,1011.8,0
8.6,18.5,1,28,48,1002.8,0
5.5,17,0.8,24,55,1009.3,0
5.6,14.5,0,17,62,1012.1,0
5.4,16.1,0,20,41,1017.2,0
1.3,21.4,0,15,24,1018.5,0
7.7,28.8,0,28,10,1017.1,0
12.1,30.2,0,37,5,1012.6,0
3.2,18.7,0.2,11,17,1020.2,0
-2.5,18.6,0,9,27,1018.8,0
0.3,25.4,0,13,22,1016.4,0
7.5,22.3,0,20,23,1012.6,1
9.3,19.7,7.4,9,57,1019.3,0
4.1,21.8,0,11,35,1014.9,0
7,22.5,0,20,28,1013.4,0
1,22.4,0,15,28,1008.6,1
12.3,22,4.2,9,43,998.9,1
9.3,17.1,7.8,30,51,1004.8,0
6.4,17.9,0.2,20,38,1013.4,0
3.6,24.1,0,28,22,1003,1
7.2,11.7,2,28,60,1005.8,1
3.6,12.3,5.6,39,50,1009.9,0
5.4,16.6,0,17,52,1011,0
-1.1,18.2,0,9,29,1013.5,0
3,23.7,0,17,17,1013.7,0
8.4,26.7,0,7,21,1008.8,0
10.1,24.2,0,20,33,1003.1,1
9.6,15.1,1.6,11,70,1013.8,0
9.9,17.7,0.6,7,54,1018.8,0
10.8,22,0,24,39,1018.1,0
2.7,18.4,0,22,30,1017.3,1
-0.1,17.4,1.8,28,37,1018.1,0
-2.2,18.4,0,17,26,1022.1,0
2.7,20.2,0,9,23,1025.1,0
1.9,20.1,0,15,39,1025,0
10.3,19.9,0,13,47,1017.1,1
7.8,22.5,3.6,22,59,1001.8,1
7,17.6,2.6,19,72,999.2,1
9.1,17.4,5.6,35,41,1003.3,0
9.7,15.6,0.4,28,77,1008,1
4,17.6,3.8,24,43,1016.7,0
2.4,21.5,0,20,29,1021.4,0
3,22.3,0,7,33,1024.5,0
3,24.9,0,9,21,1023.7,0
7,29.4,0,7,12,1018.8,0
9.6,33.3,0,28,4,1016.9,0
10.1,31.8,0,13,19,1017.6,0
6.6,28.1,0,30,11,1017.4,0
2.7,28.9,0,15,11,1016.1,0
9.6,26.2,0,20,27,1011.8,1
7,23.3,5.8,15,30,1021.3,0
9.9,24.4,0,17,39,1023.7,0
11.8,29.3,0,7,30,1020.7,0
15.7,25.7,0,15,49,1021.6,0
13.4,31.1,0,7,34,1019.1,0
16.1,34.1,0,11,22,1018.8,0
17,36.5,0,7,22,1017.8,0
19.1,38.5,0,13,17,1013.8,0
19.9,30.6,0,20,41,1012.6,0
11.4,25.7,0,20,16,1015.5,0
4.7,27.8,0,9,19,1017.4,0
13.1,28.8,0,20,31,1021.4,0
15.8,30.5,0,13,21,1025.2,0
15.3,32.3,0,11,15,1024.8,0
17.5,34.9,0,17,18,1020.5,0
14.7,35.7,0,19,15,1017.2,0
15.2,37.9,0,7,11,1017.5,0
17.6,40.2,0,33,7,1013.8,0
18.1,33.5,0,13,21,1013.6,0
12.8,35.7,0,15,12,1010.8,0
15.9,38.3,0,30,11,1006.4,0
17,38.5,0,31,9,1002.1,0
11.5,32.5,0,11,15,1005,0
15.9,35.2,0,17,14,1007.2,0
21.4,40.8,0,35,7,1005.8,0
19.9,41.8,0,28,10,1003.9,0
21.7,30.3,0,17,42,1007.9,0
20.1,31.6,0.6,41,43,1004.4,0
10.4,25.6,0.6,9,36,1019.5,0
12.9,25.3,0,19,57,1022.2,0
16.7,36.3,0,6,23,1015.4,1
22.4,37.1,1.4,50,74,1009.7,1
13.9,28.6,19.2,20,39,1008.6,0
18.2,26.9,0,9,23,1003.7,0
14.3,21.4,0.8,30,55,1001.5,1
10.8,24.2,4.8,9,33,1008.4,1
8.8,25.3,4.2,13,20,1015.8,0
9.8,27.5,0,9,19,1018.6,0
11.1,31.9,0,7,14,1015.3,0
13.4,29.4,0,22,2,1013.7,0
10.8,28.5,0,24,9,1012.5,0
9,31.2,0,13,16,1012.4,0
11.6,33.9,0,15,12,1009.2,0
15.4,32.6,0,35,33,1003.2,1
9.2,26.1,1.2,19,19,1009.7,0
14.4,29.5,0,24,17,1005.4,0
10.1,24.2,0,26,16,1015.9,0
8,29.1,0,20,18,1015.7,0
12.2,32.5,0,22,16,1014.4,0
11.5,33.6,0,7,16,1015.3,0
16,34.8,0,7,18,1015.5,0
17.5,39.2,0,17,8,1012.5,0
16.8,42.3,0,39,4,1004.8,1
14.1,27,2.8,19,14,1014.5,0
9.9,30.6,0,24,19,1013.9,0
13.5,31.8,0,9,14,1014,0
10.9,34.3,0,17,8,1009.9,0
13.1,38.1,0,20,7,1007.4,0
19.3,39.5,0,11,11,1009.4,0
28,37.7,0,33,13,1005,1
18.9,24.2,54.2,9,85,1008.4,1
17.7,25.5,2.2,13,57,1012.9,0
18.9,28.3,0,6,51,1012.8,1
20.3,35.5,1.8,11,26,1012.5,0
17.8,35.5,0,11,21,1016.9,0
19.7,34.4,0,19,18,1017.5,0
21,32.3,0,24,37,1012.9,0
21.3,31.4,0,17,45,1009.3,0
21.2,31.4,1,24,39,1006.4,0
11.8,30.5,0,19,25,1012.3,0
16.7,32.4,0,11,25,1013.8,0
16.9,35.6,0,19,24,1011.7,1
18.6,34.5,6,26,11,1011.6,0
12.5,33.8,0,6,12,1012.3,0
19.1,35.5,0,17,24,1014.8,0
21.7,39.1,0,20,20,1014,0
20,42.9,0,22,8,1011.5,0
22.4,42.1,0,6,17,1009.4,0
26.8,41.9,0,26,11,1005.2,0
23.7,33.1,0,41,36,1011.2,0
14.9,33.8,0,9,26,1012.2,0
19.8,35.7,0,20,22,1011.7,0
22.3,37.3,0,30,19,1003.7,0
16.8,26.9,0,35,15,1005.5,0
11.1,24.1,0,31,22,1006.7,0
8.1,26,0,26,19,1009.3,0
10.4,33.4,0,26,12,1009.3,0
15.2,38.5,0,30,12,1008.1,0
23.5,41.6,0,28,7,1005.3,0
25.5,35.3,0,24,18,1007.3,0
17.9,35.2,0,6,17,1009.3,0
16.5,36.4,0,19,11,1008.1,0
13.8,37.8,0,19,4,1008,0
18.1,38.1,0,20,12,1007.7,0
18.6,35.5,0,9,5,1005.6,0
14.5,35.7,0,24,9,1007.9,0
20.4,35,0,17,22,1012.7,0
20.8,35.4,0,7,18,1010.2,0
23.3,37.3,0,19,15,1010,0
20.3,32.4,0,31,22,1011.8,0
16.8,34.1,0,37,28,1009.2,0
23.9,33.3,0,26,68,1006.8,1
20,27.6,6.4,15,88,1008.4,1
19.1,32.7,8,15,37,1014.8,0
19.6,32.2,0,13,39,1017.4,0
23.1,31,0,24,48,1019,0
22.2,34.8,0,6,33,1018.1,0
22,36.2,0,11,30,1014.8,1
20.2,36.6,3.4,11,30,1011,1
21.7,26.8,1.4,7,73,1008.4,1
19.6,22,6.2,4,93,1008.3,1
19,27.7,40.4,11,59,1004,1
17.5,27.5,14,30,49,1007.8,0
16.1,29.2,0.6,11,38,1012.9,0
16.5,30.7,0,13,36,1014,0
18.2,29.1,0,15,27,1019.6,0
14.7,28.5,0,13,33,1020,0
17.2,31.2,0,15,34,1015.4,0
21,35.1,0,22,29,1012.2,1
20.2,30.5,2.6,15,42,1012,0
14,27.3,0,9,27,1015.8,0
15.5,28.3,0,7,33,1017.7,0
17.8,28.9,0,15,31,1021.9,0
16.2,29.5,0,19,32,1021.1,0
17.6,27.2,0,11,59,1018.8,1
19.8,30.1,2,19,43,1013.6,0
13.8,27.9,0,19,30,1015.4,0
10.8,27.5,0,11,25,1015.2,0
10.3,30.4,0,17,21,1014.1,0
16.9,29,0,13,38,1010.3,1
18.8,22.6,4,20,95,1006.8,1
18.9,30.1,25.4,4,50,1009.4,1
17.4,20.6,27.6,22,94,1009.2,1
18.8,25.6,110.8,22,41,1008.6,0
15.6,20.6,0.6,13,81,1016.6,0
9.6,22.1,0.6,9,41,1022.8,0
11.3,24.1,0,9,36,1029.8,0
10.2,24.4,0,17,41,1033.2,0
11,24.4,0,15,40,1031.3,0
11.5,25.4,0,4,40,1026,0
14.4,27,0,7,37,1022,0
12.9,28.3,0,7,30,1021.1,0
14,29.4,0,6,31,1023.6,0
13.8,30.6,0,7,27,1022,0
14.3,31.2,0,13,28,1018.1,0
16.2,32.4,0,17,29,1018.3,0
17.4,28,0,19,38,1017.5,0
8.4,25.3,0,19,30,1018.6,0
8.2,27.2,0,17,13,1019,0
9.9,27.4,0,7,32,1019.3,0
14.2,29.8,0,9,34,1017.9,0
13.9,30.2,0,9,27,1016.3,0
12.4,30.7,0,7,30,1017.4,0
16.7,31.7,0,6,31,1011.8,1
18.5,24.8,3.4,15,70,1015.6,1
16.1,26.9,3.6,11,52,1017.5,0
13,26.1,0,9,42,1017.7,0
11,26.6,0,13,36,1017.1,0
10.2,26,0,7,39,1017.1,0
10.6,25.1,0,13,41,1018,0
14.1,23.5,0,11,37,1018.3,0
12.6,25.2,0,6,33,1016.2,0
14.2,23.6,0,17,52,1014,1
17.2,23.4,2.2,11,73,1011.1,0
15.1,24.2,0,22,43,1015.4,0
9.6,21.8,0,2,55,1011,0
10.6,23.1,0,6,59,1009,1
13.1,19.5,3.4,28,50,1011,0
5.4,18.5,0.2,24,40,1017,0
4,20.9,0,9,40,1020.4,0
4.3,22.6,0,6,33,1020,0
7.4,24,0,6,33,1020.4,0
10.4,25,0,9,36,1022.9,0
11,26.4,0,7,35,1024.1,0
13.3,26.2,0,7,38,1022.8,0
12.9,28.3,0,9,37,1021.7,0
13,27.4,0,6,43,1019.9,0
12,27.8,0,9,39,1019.7,0
12,28.5,0,7,31,1019.6,0
10.6,29.5,0,17,26,1014.9,1
16.8,18.8,10.2,17,93,1010.8,1
12.4,18.8,21.4,22,45,1017.7,0
5.2,19.4,0,6,32,1022.6,0
7.6,17.2,0,4,55,1018.4,0
8.9,18.7,0,17,41,1019.7,0
7.9,20.3,0,17,47,1020.3,0
5.5,19.8,0,6,46,1024.2,0
6.5,21.6,0,9,48,1024.1,0
7.4,22.3,0,6,37,1024.1,0
6.5,23.2,0,13,37,1022,0
10.7,26.2,0,33,20,1012.6,1
9.3,14.6,7.4,19,50,1016.4,0
4.1,14.6,0,11,67,1022.1,0
6.2,17.6,0,13,57,1022,0
7.9,20.8,0,11,53,1021.1,0
4.6,20.2,0,7,48,1019.6,0
4.4,21.6,0,9,45,1015.4,0
7.3,15.9,0,30,35,1014.8,0
2.9,14.3,0,15,45,1021.6,0
0.1,16.4,0,19,50,1020.2,0
0.5,17.7,0,13,44,1017,0
1.4,18.4,0,4,45,1017.5,0
4,18.4,0,4,45,1018.9,0
5.1,16.9,0,6,57,1017.7,0
1.9,19.3,0,7,43,1018.6,0
1.6,18.8,0,6,41,1021.4,0
2.2,17,0,0,45,1020.5,0
0,17.7,0,11,39,1018.8,0
0.9,17,0,11,45,1020.3,0
4.2,17.8,0,13,41,1019.2,0
9.8,18.4,0,20,53,1013.1,1
12,14.5,3.8,15,96,1004.6,1
10.8,20.7,26.2,13,40,1009.3,0
5.4,18.4,0,13,49,1017.7,0
10.7,18.4,0,15,77,1014.8,1
12.1,17.3,20,19,83,1002.9,1
10.8,14.5,7.2,7,85,1004.4,1
8.4,18.7,3.6,11,49,1014.5,0
4.6,17.1,0,4,58,1018.7,0
5.5,17.3,0,13,54,1020.4,0
4.2,17.6,0,6,45,1023.2,0
5.5,19,0,9,47,1019,0
1.4,9.9,0,13,79,1015.9,0
5,14.5,0,17,60,1020,0
0.8,14.7,0,0,46,1024.5,0
2.9,13.7,0,9,57,1019.4,0
5.1,9.2,0,15,91,1011.6,1
4.1,12.1,3.8,20,57,1021.6,0
2.8,12.1,0,20,61,1020.5,0
1.8,13.2,0,9,45,1024,0
-1.8,13.4,0,0,44,1030.4,0
-1.7,15.2,0,7,47,1031.6,0
1.1,16.1,0,9,54,1028.6,0
4,16.1,0,9,66,1022.7,1
8.6,16.9,8.8,24,89,1012.4,0
2,12.7,0.8,17,64,1018.5,0
6,13.8,0,17,74,1020.8,0
7,13.9,0.2,6,80,1027.1,0
6.7,12.4,0.8,9,84,1033.7,0
1.5,15.6,0.2,11,58,1034.8,0
7,16.6,0,19,53,1032.9,0
8.7,17.4,0,11,57,1025.3,0
9.3,17.7,0,9,69,1018.9,1
6.1,11.4,23.2,15,65,1021.1,0
-0.2,11.9,0.2,9,45,1021.5,0
-2.4,10.2,0,11,47,1020,0
1.7,9.8,0,7,50,1019.9,0
4.5,11.9,0,7,59,1019.5,0
2.4,12.8,0.4,13,57,1024.4,0
-0.5,8.1,0,7,93,1024,1
3.8,10.5,8.2,17,76,1030,0
-0.1,7.6,0.2,2,86,1029.4,0
-1.2,14.1,0.2,11,54,1022.4,1
3.2,11.5,17.8,17,70,1020.1,0
1.1,6.3,0.2,4,97,1025.8,0
0.2,14,0.2,7,49,1026.4,0
0.5,14.9,0,13,56,1027.1,0
6.2,16.4,0,17,58,1021.5,1
10.4,16.2,9.8,15,64,1020.2,0
0.8,15,0.2,11,52,1020.7,0
4.9,15.8,0,17,92,1010.6,1
8,11.5,19.2,20,82,1010.8,1
6.1,11.4,9.8,20,63,1022.2,0
-1.3,13.1,0,2,63,1026.3,0
-1.1,12.9,0,4,58,1025.7,0
0.2,12.9,0,9,70,1019.1,0
4.7,11,0.6,9,92,1018.2,0
-0.3,10.8,0.4,7,80,1024.1,0
-3.1,12.4,0,2,60,1027.3,0
-3.2,14.1,0,2,52,1030.6,0
-0.8,16,0,6,41,1031.8,0
0.6,16,0,11,54,1028.7,0
1.3,11.7,0.2,9,78,1029.1,0
0.6,15.9,0,2,49,1033.8,0
0.6,15.8,0,13,42,1031.1,0
5.9,14.6,0,13,67,1022,1
10.7,15.1,4,9,91,1015.6,1
9.5,14.8,3,11,87,1013.9,0
9.1,12.5,0,17,87,1016.8,0
7.2,10.2,0.6,31,77,1015.4,1
5.3,12.4,15.8,24,62,1018.9,0
3,16.2,0,13,51,1019.8,0
5.9,10.1,0,11,63,1017.4,0
4.8,12.1,0,11,71,1018.6,0
3.9,11.5,0.4,17,62,1022.9,0
-1,13.1,0,7,45,1023.4,0
-1.7,13.9,0,9,50,1018.9,0
0.2,14.9,0,19,45,1018.6,1
6.1,16,3.6,28,91,1010.4,1
7.3,10.7,30.4,26,87,1001.7,1
5.6,13.9,16.6,37,58,1008.5,0
4.1,13.6,0.2,15,69,1014.5,0
2.9,14.5,0,19,61,1008,0
6.8,13.2,0,22,95,1006,1
6.3,12.1,6,30,64,1014.4,1
-1.4,12.5,3,4,51,1020.8,0
2.9,12.1,0,20,90,1007.2,1
6.2,15.3,8.6,26,58,1009,0
3.1,12.2,0.2,30,55,1015.7,0
4.3,12.4,0.2,26,56,1018.3,0
-0.6,14.5,0.6,2,52,1021.1,0
5.2,12.4,0.2,7,67,1012.6,1
7.9,13.8,1.4,22,44,1011.6,0
3.3,10.7,1,26,57,1007.5,1
5.8,10.6,5,19,80,1002.2,1
7.3,12.8,1.8,28,52,1012.9,0
1.4,13.4,0.8,20,55,1024.3,0
-0.6,13.7,0,0,53,1027.4,0
0.3,15.3,0,15,54,1025.6,0
1.8,15.8,0,7,54,1021.1,0
7.6,16.9,0,9,64,1015.2,0
10.2,18.1,0.8,15,66,1015.6,0
5.8,17.2,0,28,58,1018.1,1
12.1,17.5,11.4,28,84,1001.6,1
9.3,14.1,17.8,24,59,1015.1,1
4.9,14.3,1.4,22,85,1019.2,1
5.1,14.7,5,6,54,1024.5,0
2.7,16.4,0,15,45,1022.6,0
7.9,16.9,0,17,83,1009.4,1
10.2,14.2,19.6,31,69,1006.8,1
3.6,16.3,1.8,9,48,1019.6,0
2.5,17.7,0,9,44,1017.8,0
5.3,19.2,0,13,49,1015.4,0
5.7,16.7,0,9,81,1010.4,1
5.7,14,7,26,56,1016.5,0
7.3,12.9,0.2,26,53,1018.2,0
2.5,13.9,0,28,55,1021.9,0
